bookingID,Accuracy,Speed,acceleration,gyro,second
17179869193,6.12129183400268,25.461325,21.137696992272097,1.3697308959597154,821.0
17179869203,6.691629955947136,27.63897132873535,14.90939858398327,1.1702162636879796,989.0
17179869208,4.891666666666667,23.393068,12.947808939393239,0.9849974427737516,718.0
17179869223,5.295338194054962,29.197906,13.914647090900681,0.514539628997009,2115.0
17179869238,4.775130337078673,19.91,11.49679895351742,0.29846482651834594,974.0
17179869239,4.131161904761929,18.68,13.701814837791634,0.5542575914584681,749.0
17179869246,3.7227029598308827,26.712576,18.70570147784153,1.102276942050009,962.0
17179869251,4.642668129938542,28.90877,13.182067844609547,0.8385101941396061,1139.0
17179869252,9.411494252873563,21.35584259033203,14.777556891055353,1.306670768054637,914.0
17179869259,5.949137308039722,26.15,12.434817929925375,0.5403792174109696,1469.0
17179869262,5.0,17.309999465942386,12.576986625808829,1.2159410675026563,331.0
17179869267,4.068678688524588,14.700558,13.260910944756194,0.805969594088335,373.0
17179869274,3.981014514896832,24.884256,16.286573882240013,0.9892390654633153,2920.0
17179869288,8.396918989547059,19.09,12.043556156571901,0.4028729348532929,1454.0
17179869293,23.143062761506442,20.23,13.977517099677893,0.6155829352293588,1576.0
17179869294,12.323856613102596,15.900607109069824,11.975673080221927,0.829067071337936,1128.0
17179869304,10.836759371221282,18.993831634521484,11.982744329401442,0.9029075524265219,1002.0
17179869308,3.538973421926936,21.566347,11.858058989564864,2.7513565761138348,1214.0
17179869309,4.29387750556794,18.64924,13.193417030437894,0.8007431772607725,1109.0
17179869310,9.271186440677965,26.54999923706055,12.233885192317178,0.5921664840385596,1343.0
17179869311,10.296812749003983,27.01000022888184,13.854698716784638,0.7602439982273829,2079.0
17179869314,3.7412580645161406,19.55,12.479961880594868,0.4311561982424624,852.0
17179869332,11.765765765765765,5.8545780181884775,36.628480459497105,11.377434986267499,749.0
17179869336,6.238507246376808,24.771143,14.694203643763224,2.665897104274842,1574.0
17179869343,4.3840075949366994,25.747236,13.746453982647802,0.7519822113631164,1365.0
17179869346,3.8283404345973358,30.4935,13.548206880885017,0.6802731922422183,2370.0
17179869350,4.943806400000007,15.630425,14.064118441718913,0.9548026967467399,628.0
17179869352,4.650928888888901,26.321886,17.092915666326483,0.4489833648895209,1410.0
17179869354,4.310731778425623,26.374891,17.66709586929078,2.1164419476657614,1984.0
17179869356,9.834242837653479,25.10349082946777,13.37089789150093,0.9718184385289325,1511.0
17179869357,6.306110793832096,26.33955555555556,12.619871891333696,0.5949000096197912,2068.0
17179869359,4.665864533696384,21.99,15.103705857082364,1.4737502507967006,2332.0
17179869363,4.891146278870828,14.123989000000002,13.180927058770823,0.7975829619726013,1170.0
25769803777,4.9216537059538386,19.54,13.340854906348316,0.49755966261203777,839.0
25769803778,13.348076923076922,15.043044090270994,13.088074715391938,0.5978951040145668,898.0
25769803779,32.0,3.4377357959747314,31.85555102659108,9.82079140388218,734.0
25769803782,3.498954148471625,18.282934,12.835054869287474,0.7677885866974437,959.0
25769803783,3.9445733333333592,27.63,14.193534725311512,0.5970944484419618,599.0
25769803785,5.73616463414635,25.39,11.970696841799251,0.4569976090645629,659.0
25769803786,3.907224000000004,18.071857,12.100689335229074,2.5867638425990807,539.0
25769803787,4.1400604026845675,15.219384,16.36244837313594,0.531482635710936,688.0
25769803790,7.376190476190477,19.029211044311523,11.653516691582444,2.0176260161811865,419.0
25769803791,3.845570194384462,17.475182,13.63548334869606,0.7305126192936628,464.0
25769803792,10.0,15.649999618530273,11.884332916811694,0.5062522087823922,509.0
25769803794,10.276455026455027,26.040000915527344,14.79856402668358,1.0792348456785508,869.0
25769803797,4.047776190476199,16.73,17.174051802322488,0.5137060781583745,839.0
25769803798,3.653696350364997,24.723652,18.740923456436185,4.512223137783213,689.0
25769803802,4.945655890804548,28.2,16.227057534069477,0.7756978608434405,1394.0
25769803804,5.928018245613943,27.0,12.537917758973974,0.5005323454541897,1424.0
25769803805,3.9571118721461467,24.65,13.617598336748793,0.5652138461698837,1064.0
25769803806,4.328255813953521,21.100342,13.219744141606544,0.6022838891266787,843.0
25769803809,4.35498523206752,24.16989,13.49772006035873,0.9572601946834195,1034.0
25769803812,9.350278571428571,20.7,12.978403550208453,45.29924925135324,614.0
25769803813,5.688975000000002,8.638553,11.382947725004316,0.46939120679904395,119.0
25769803814,3.6021709633650034,19.800112,14.01650126751571,0.722819656593016,793.0
25769803815,3.687908306364642,20.51,11.994073976983097,0.7904867066624841,929.0
25769803816,8.427777777777777,22.27805519104004,11.320240050970318,0.487116066995951,359.0
25769803817,6.148266487214005,23.75,13.225384096120093,0.6670153670452225,757.0
25769803818,6.948148148148148,25.25095176696777,14.956294172205657,1.1033131279915642,1484.0
25769803819,8.418933182333006,24.21,12.202454899667273,0.615933096388488,1236.0
25769803820,9.302188888888889,14.48,12.617399332169427,10.458242326661276,449.0
25769803821,8.274179372197308,17.485613,15.73357941925525,0.6304167341206371,735.0
25769803822,3.5997797833935095,20.322193,12.672847831539018,0.4216760958419871,553.0
25769803823,3.456759900990125,17.22981,18.08765971594999,1.4515442103724068,1664.0
25769803824,8.755483039348652,25.56,16.729441521601043,0.560296597321968,974.0
25769803825,4.182612499999999,12.456501,13.65680120945503,0.6468016304139707,239.0
25769803826,4.075959933222037,25.495296,13.45596778064196,0.8129101958265835,1199.0
25769803827,7.8121212121212125,24.03000068664551,20.11699451020293,1.0597835618703755,825.0
25769803828,6.991473801560759,27.5,13.03197844026914,0.6120829242415314,899.0
25769803829,4.038464237516879,14.858409,14.266085631113048,0.564411844644378,763.0
25769803830,10.490770901194354,28.018728256225586,13.953437950512662,0.9445144830839984,1440.0
25769803831,10.45377121212119,21.663334,12.396956198588315,0.4701662682500496,1979.0
25769803833,10.010695187165775,17.510000228881836,15.734441267719122,1.0610369580544807,869.0
25769803834,3.787930158730157,14.900582,11.74406193996714,0.4498274038304531,314.0
25769803835,3.8241479099678455,15.5610075,19.233987442454957,0.7543251528262543,314.0
25769803839,8.136601307189542,27.00383186340332,12.9437096256822,0.883096023976355,1529.0
25769803842,3.4149572953736618,18.03284,11.60221692687714,0.33485148212266347,284.0
25769803844,4.184184615384625,19.7,23.09985450033142,5.02492173494695,584.0
25769803845,3.943741666666674,17.676605,21.09053447845505,1.2674845218317456,359.0
25769803846,3.4200934718101053,18.020426,11.069907971212812,0.6494481851783308,869.0
25769803848,8.605128205128205,23.964599609375,13.67287060204138,0.7745552174847788,584.0
25769803851,6.68344225352114,12.98302,13.402607336073867,0.5413371184814122,745.0
25769803856,6.278489463601612,29.11,14.836401218205408,1.2681606722598897,1049.0
25769803857,3.9494869565217408,15.578036,14.351911400085838,0.7447980828727228,494.0
25769803859,7.898066783831283,17.615880966186523,11.786496924190308,0.45123249023494144,884.0
25769803860,3.6904729194187946,21.546272,12.349349213622556,0.3082267637177755,1109.0
25769803861,3.2117263374485607,13.32307,12.324512850413194,25.275648883769133,885.0
25769803862,4.277106666666675,14.538505,13.626467006408141,0.6181367082460327,374.0
25769803866,3.5993158953722557,29.939999,14.989735843449944,0.688118183333487,1064.0
25769803867,4.1036808917197325,23.695446,12.656444344037144,0.6472664896126493,1590.0
25769803869,3.6258281249999995,12.86582,10.857415950167235,0.587125337204845,134.0
25769803870,15.574014051522212,18.34,13.883275410852585,0.771237205209738,854.0
25769803871,3.4853819530284436,16.680431,14.54705012325767,0.6467730395442856,808.0
25769803872,5.78840506329114,13.125767000000002,14.416399419347576,0.7689334394906246,239.0
25769803873,4.482590625000023,22.27,14.108526846795913,1.0659434982447855,1081.0
25769803874,3.955975886524833,29.193144,16.07938046384876,1.9657011641821376,704.0
25769803876,5.559632085561497,27.695326,12.075162400479153,0.41660501085899787,1094.0
25769803878,5.449292452830188,19.619102,12.476412921883709,0.6367626713315816,1695.0
25769803879,4.80434839476807,26.94,14.719371736344804,0.5683095682589662,2114.0
25769803880,11.023899371069183,22.14130210876465,11.764473033369914,0.4508327306857687,794.0
25769803883,6.232860520094563,20.6299991607666,14.86862161934429,0.8106000716117644,869.0
25769803884,6.203604359313079,22.563047,14.162507277472622,1.0130694566566167,1559.0
25769803885,4.688642105263163,21.191063,12.516614877145612,0.5462531850629603,720.0
25769803886,6.0472222222222225,13.919968605041506,15.528234387535123,1.4654134594471675,359.0
25769803887,4.579327868852464,17.337267,12.95284507573831,3.9265698006614236,772.0
25769803888,6.528097101449272,20.57,12.374246924078337,8.058104828208384,689.0
25769803890,4.694674556213028,14.88,12.777335312268782,0.41491826746874627,735.0
25769803893,6.250231794871794,13.62,11.932574551403672,0.5458095965105249,1204.0
25769803896,3.753741469816318,20.378368,13.597775921083565,9.570193413528116,1019.0
25769803897,3.574080756013764,17.027012,11.70939964302184,4.185226552836725,690.0
25769803898,4.8091538461538335,20.18,13.561049624403307,0.7332688515954826,1334.0
25769803905,6.544674094707521,25.128063,14.434509105805285,1.3063291604896061,359.0
25769803907,17.244546498277842,21.781286239624023,12.533843230414263,0.8495067969400588,1019.0
25769803908,11.867075664621677,16.819999694824222,12.380382393230956,0.6782339231303212,990.0
25769803911,3.5773058954394026,19.438637,13.092385493110301,0.5563715295974752,899.0
25769803913,7.96140350877193,20.26374053955078,14.169297912220744,0.754055947588726,569.0
25769803914,4.268570175438603,19.617329,11.900400779416097,0.4865739361887694,779.0
25769803915,6.318537606837597,20.620697,13.888330304366614,1.3732766240712635,1170.0
25769803916,4.406640310077527,15.051323000000002,15.076736625222676,1.0961294431275024,1154.0
25769803919,3.836887303851678,25.856764,13.688440773877225,0.700408908754577,719.0
25769803920,5.164571830985916,22.44184,15.627418870525734,0.7954480436652096,1065.0
25769803921,3.981458215297426,23.35,12.718411322723465,0.4271177516494303,1439.0
25769803922,4.407380733944958,17.462822,12.818624178537757,0.7017850041772289,493.0
25769803923,11.704198473282442,28.709999084472656,13.466039157829291,0.7009084098993008,526.0
25769803924,11.359595959595959,23.80139350891113,12.776684424537274,0.838270326777767,1501.0
25769803926,3.7734039800995087,21.309582,14.216557090874334,0.7624865671021633,1004.0
25769803927,6.43359375,25.18732070922852,14.90341871834833,1.122289681207735,1693.0
25769803928,3.493972540045774,18.125942,12.44697092761522,0.6713856333831683,660.0
25769803929,10.01307966706302,23.07999992370605,13.454601394828678,0.8309420304314072,884.0
25769803930,9.693732193732194,25.65999984741211,13.779643949034082,1.3949667441899243,719.0
25769803932,14.688561721404303,18.627582550048828,15.673240182281585,4.010954758558422,887.0
25769803933,8.666666666666666,21.379533767700195,12.938390186896644,0.9723317238697118,974.0
25769803935,4.317773246329562,24.86,14.424532984248561,0.6007458959918828,1229.0
25769803936,6.369029761904761,20.752275,19.550612453320994,1.6250908201735443,567.0
25769803938,8.163910064239834,30.85197800000001,12.516174716917778,0.2967461806492402,493.0
25769803939,11.83498023715415,27.26736259460449,16.601650136928935,1.219478084802223,1229.0
25769803940,6.555806451612889,24.253504,19.260139099081616,0.9626787100066049,944.0
25769803942,4.744438647342988,23.884455,12.602939190909193,0.6944982184037456,1800.0
